2015-08-02 08:02:58,772 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b02b23d: startup date [Sun Aug 02 08:02:58 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-08-11 21:44:50,305 | WARN  | Transport Connection to: tcp://127.0.0.1:57599 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57599@61616
2015-08-11 21:44:50,305 | WARN  | Transport Connection to: tcp://127.0.0.1:57598 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57598@61616
2015-08-12 10:48:16,446 | WARN  | Transport Connection to: tcp://127.0.0.1:58303 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58303
2015-08-12 10:48:16,446 | WARN  | Transport Connection to: tcp://127.0.0.1:58306 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58306
2015-08-12 10:48:16,446 | WARN  | Transport Connection to: tcp://127.0.0.1:58567 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58567
2015-08-12 10:48:16,446 | WARN  | Transport Connection to: tcp://127.0.0.1:58304 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58304
2015-08-12 10:48:16,446 | WARN  | Transport Connection to: tcp://127.0.0.1:58311 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58311
2015-08-12 10:48:16,446 | WARN  | Transport Connection to: tcp://127.0.0.1:58305 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58305
2015-08-12 10:48:16,454 | WARN  | Transport Connection to: tcp://127.0.0.1:58307 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:58307
2015-08-13 15:27:52,908 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@29e54f45: startup date [Thu Aug 13 15:27:52 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-08-13 15:27:53,878 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2015-08-13 15:27:53,907 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2015-08-13 15:27:54,261 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2015-08-13 15:27:54,305 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2015-08-13 15:27:54,494 | INFO  | Recovery replayed 7430 operations from the journal in 0.212 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2015-08-13 15:27:54,658 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-53723-1439504874518-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2015-08-13 15:27:55,031 | INFO  | Listening for connections at: ssl://localhost:61617?transport.enabledCipherSuites=SSL_RSA_WITH_RC4_128_MD5,SSL_RSA_WITH_RC4_128_SHA,SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA | org.apache.activemq.transport.TransportServerThreadSupport | main
2015-08-13 15:27:55,032 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | main
2015-08-13 15:27:55,034 | INFO  | Listening for connections at: tcp://Vinods-MacBook-Pro.local:61616?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2015-08-13 15:27:55,034 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2015-08-13 15:27:55,037 | INFO  | Listening for connections at: amqp://Vinods-MacBook-Pro.local:5672?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2015-08-13 15:27:55,037 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2015-08-13 15:27:55,038 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-53723-1439504874518-0:1) started | org.apache.activemq.broker.BrokerService | main
2015-08-13 15:27:55,038 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2015-08-13 15:27:55,479 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2015-08-13 15:27:55,532 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2015-08-13 15:27:55,748 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2015-08-13 15:44:25,219 | WARN  | Transport Connection to: tcp://127.0.0.1:53797 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53797@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53794 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53794@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53756 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53756@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53778 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53778@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53796 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53796@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53757 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53757@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53759 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53759@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53758 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53758@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53772 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53772@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53804 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53804@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53761 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53761@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53760 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53760@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53762 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53762@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53764 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53764@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53763 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53763@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53765 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53765@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53766 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53766@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53768 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53768@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53767 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53767@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53769 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53769@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53770 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53770@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53771 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53771@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53776 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53776@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53773 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53773@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53775 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53775@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53774 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53774@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53781 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53781@61616
2015-08-13 15:44:25,221 | WARN  | Transport Connection to: tcp://127.0.0.1:53777 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53777@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53779 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53779@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53784 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53784@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53780 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53780@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53801 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53801@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53782 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53782@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53783 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53783@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53785 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53785@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53787 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53787@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53802 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53802@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53788 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53788@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53786 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53786@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53805 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53805@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53789 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53789@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53800 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53800@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53791 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53791@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53790 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53790@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53798 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53798@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53792 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53792@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53795 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53795@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53799 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53799@61616
2015-08-13 15:44:25,220 | WARN  | Transport Connection to: tcp://127.0.0.1:53793 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53793@61616
2015-08-13 15:44:25,219 | WARN  | Transport Connection to: tcp://127.0.0.1:53803 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53803@61616
2015-08-13 15:48:09,949 | WARN  | Transport Connection to: tcp://127.0.0.1:54351 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54351@61616
2015-08-13 15:48:09,949 | WARN  | Transport Connection to: tcp://127.0.0.1:54355 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54355@61616
2015-08-13 15:48:09,949 | WARN  | Transport Connection to: tcp://127.0.0.1:54346 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54346@61616
2015-08-13 15:48:09,950 | WARN  | Transport Connection to: tcp://127.0.0.1:54345 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54345@61616
2015-08-13 15:48:09,950 | WARN  | Transport Connection to: tcp://127.0.0.1:54342 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54342@61616
2015-08-13 15:48:09,950 | WARN  | Transport Connection to: tcp://127.0.0.1:54340 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54340@61616
2015-08-13 15:48:09,950 | WARN  | Transport Connection to: tcp://127.0.0.1:54350 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54350@61616
